TIme,BVP,EDA,HR,TEMP,Tin,Rhin,TSV
2020-11-30 15:00,-0.46,4.68,107.07,35.88,28.90,15.20,1.00
2020-11-30 15:01,-0.68,4.26,107.56,35.98,28.90,15.20,1.00
2020-11-30 15:02,-0.04,4.23,104.89,36.04,28.90,15.20,1.00
2020-11-30 15:03,0.18,4.24,105.09,35.89,28.90,15.20,1.00
2020-11-30 15:04,0.40,3.93,97.71,35.64,28.90,15.20,1.00
2020-11-30 15:05,-0.10,3.89,88.22,35.39,28.90,15.20,1.00
2020-11-30 15:06,-0.85,4.02,95.79,35.17,28.90,15.10,1.00
2020-11-30 15:07,1.83,3.95,93.24,35.17,28.90,15.20,1.00
2020-11-30 15:08,-1.17,4.34,106.20,35.22,28.90,15.20,1.00
2020-11-30 15:09,0.17,4.80,103.31,35.40,28.90,15.20,1.00
2020-11-30 15:10,0.07,4.24,109.25,35.70,28.90,15.10,1.00
2020-11-30 15:11,-0.43,3.67,106.40,35.68,28.90,15.10,1.00
2020-11-30 15:12,0.64,3.88,113.38,35.54,28.90,15.20,1.00
2020-11-30 15:13,-0.26,3.80,112.94,35.37,28.90,15.20,1.00
2020-11-30 15:14,-0.13,3.52,109.17,34.98,28.90,15.20,1.00
2020-11-30 15:15,0.35,3.00,103.41,34.65,29.00,15.20,1.00
2020-11-30 15:16,-0.08,2.96,105.59,34.62,29.00,15.10,1.00
2020-11-30 15:17,-0.58,2.65,105.12,34.71,29.00,14.70,1.00
2020-11-30 15:18,1.06,2.87,93.20,34.69,29.00,15.00,1.00
2020-11-30 15:19,-0.58,2.95,111.81,34.74,29.00,15.00,1.00
2020-11-30 15:20,-0.08,2.88,113.55,34.72,29.00,15.00,1.00
2020-11-30 15:21,-0.09,2.69,118.48,34.67,29.00,15.00,1.00
2020-11-30 15:22,-0.18,2.86,109.16,34.70,29.00,14.90,1.00
2020-11-30 15:23,0.35,2.62,109.00,34.66,29.00,14.90,1.00
2020-11-30 15:24,0.83,2.46,87.52,34.58,28.90,14.90,1.00
2020-11-30 15:25,-0.79,2.50,106.22,34.63,28.90,15.00,1.00
2020-11-30 15:26,-0.03,2.44,105.78,34.71,28.90,14.90,1.00
2020-11-30 15:27,0.39,2.70,90.44,34.68,28.90,14.90,1.00
2020-11-30 15:28,-0.48,2.56,76.64,34.72,28.90,14.90,1.00
2020-11-30 15:29,-0.01,2.35,84.79,34.77,28.90,14.90,1.00
2020-11-30 15:30,0.04,2.47,97.44,34.71,28.90,14.90,1.00
2020-11-30 15:31,0.10,2.43,107.59,34.63,28.90,14.90,1.00
2020-11-30 15:32,0.13,2.63,102.26,34.63,28.90,14.90,1.00
2020-11-30 15:33,-0.21,2.79,101.21,34.65,28.90,14.90,1.00
2020-11-30 15:34,0.02,2.65,94.83,34.75,28.90,14.80,1.00
2020-11-30 15:35,-0.59,2.54,75.02,34.94,28.80,14.90,1.00
2020-11-30 15:36,0.72,2.79,79.21,35.04,28.80,14.90,1.00
2020-11-30 15:37,-0.32,2.79,73.57,35.03,28.80,14.90,1.00
2020-11-30 15:38,0.04,2.64,103.36,34.93,28.80,14.90,1.00
2020-11-30 15:39,-0.31,3.03,110.35,34.85,28.80,14.90,1.00
2020-11-30 15:40,1.11,2.66,113.57,34.81,28.80,14.90,1.00
2020-11-30 15:41,-0.71,2.76,109.06,34.89,28.80,14.90,1.00
2020-11-30 15:42,-0.17,2.74,103.06,35.01,28.80,15.00,1.00
2020-11-30 15:43,-0.10,2.97,84.51,35.07,28.80,14.90,1.00
2020-11-30 15:44,0.35,2.69,91.83,35.05,28.80,14.80,1.00
2020-11-30 15:45,-0.02,2.94,106.83,35.05,28.80,14.90,1.00
2020-11-30 15:46,-0.01,3.21,101.86,34.97,28.80,14.90,1.00
2020-11-30 15:47,-0.01,3.05,102.93,34.86,28.70,14.90,1.00
2020-11-30 15:48,0.03,3.05,96.58,34.68,28.70,14.90,1.00
2020-11-30 15:49,-0.05,3.16,100.83,34.54,28.70,14.90,1.00
2020-11-30 15:50,0.28,3.29,107.19,34.44,28.70,14.90,1.00
2020-11-30 15:51,-0.58,3.02,107.28,34.46,28.70,14.90,1.00
2020-11-30 15:52,-0.01,3.21,109.79,34.42,28.70,14.90,1.00
2020-11-30 15:53,0.09,3.05,105.23,34.39,28.70,14.80,1.00
2020-11-30 15:54,-0.04,3.01,108.38,34.41,28.70,14.80,1.00
2020-11-30 15:55,0.22,2.87,125.29,34.45,28.70,14.90,1.00
2020-11-30 15:56,0.11,3.12,93.41,34.45,28.70,14.80,1.00
2020-11-30 15:57,0.01,3.21,84.48,34.45,28.70,14.90,1.00
2020-11-30 15:58,-0.08,2.40,92.34,34.51,28.70,14.90,1.00
2020-11-30 15:59,0.02,3.41,89.82,34.45,28.70,14.90,1.00
2020-11-30 16:00,-1.94,3.69,95.29,34.24,28.60,14.90,1.00
2020-11-30 16:01,1.88,3.94,101.94,34.28,28.60,15.30,1.00
2020-11-30 16:02,0.05,4.17,102.01,34.41,28.60,15.30,1.00
2020-11-30 16:03,0.09,4.02,101.29,34.59,28.60,15.40,1.00
2020-11-30 16:04,-0.30,3.97,101.32,34.78,28.60,15.30,1.00
2020-11-30 16:05,0.21,4.05,99.86,34.95,28.60,15.40,1.00
2020-11-30 16:06,-0.01,4.07,99.35,35.10,28.60,15.20,1.00
2020-11-30 16:07,-0.13,4.51,101.64,35.22,28.60,15.20,1.00
2020-11-30 16:08,-0.01,4.04,101.80,35.34,28.60,15.20,1.00
2020-11-30 16:09,0.15,3.81,102.20,35.48,28.60,15.20,1.00
2020-11-30 16:10,-0.05,3.84,93.89,35.58,28.60,14.90,1.00
2020-11-30 16:11,-0.43,3.89,101.63,35.70,28.60,15.00,1.00
2020-11-30 16:12,0.48,3.44,97.08,35.76,28.50,15.10,1.00
2020-11-30 16:13,-0.19,3.48,93.09,35.69,28.40,14.90,1.00
2020-11-30 16:14,-0.04,3.34,99.65,35.68,28.40,15.00,1.00
2020-11-30 16:15,0.26,3.84,101.25,35.71,28.30,14.90,1.00
2020-11-30 16:16,-0.01,3.63,105.80,35.81,28.20,15.00,1.00
2020-11-30 16:17,-0.07,3.87,109.99,35.80,28.20,15.00,1.00
2020-11-30 16:18,-0.28,3.58,108.56,35.80,28.10,15.10,1.00
2020-11-30 16:19,0.16,3.19,85.93,35.87,28.10,15.20,1.00
2020-11-30 16:20,0.06,3.61,90.30,35.83,28.00,15.10,1.00
2020-11-30 16:21,0.05,4.43,106.66,35.64,27.90,15.10,1.00
2020-11-30 16:22,0.00,3.59,102.73,35.53,27.90,15.20,1.00
2020-11-30 16:23,-0.09,4.53,98.68,35.50,27.80,15.20,1.00
2020-11-30 16:24,-0.97,4.27,97.14,35.44,27.80,15.30,1.00
2020-11-30 16:25,1.28,3.73,104.11,35.11,27.70,15.30,1.00
2020-11-30 16:26,-0.15,2.56,121.57,35.12,27.70,15.30,1.00
2020-11-30 16:27,-0.11,2.00,118.93,35.18,27.60,15.20,1.00
2020-11-30 16:28,0.09,1.69,105.55,35.14,27.60,15.20,1.00
2020-11-30 16:29,0.00,1.17,100.72,34.97,27.50,15.20,1.00
2020-11-30 16:30,0.01,0.78,109.19,34.84,27.50,15.20,1.00
2020-11-30 16:31,-0.18,0.71,86.36,34.79,27.40,15.20,1.00
2020-11-30 16:32,0.30,0.81,82.81,34.66,27.30,15.20,1.00
2020-11-30 16:33,-0.02,0.89,85.89,34.37,27.30,15.20,1.00
2020-11-30 16:34,-1.56,0.84,93.76,34.07,27.20,15.20,1.00
2020-11-30 16:35,1.49,0.68,89.48,33.89,27.10,15.20,1.00
2020-11-30 16:36,-0.08,0.64,72.65,33.71,27.00,15.20,1.00
2020-11-30 16:37,0.13,0.75,74.21,33.46,27.00,15.20,1.00
2020-11-30 16:38,0.22,0.82,79.21,33.20,26.90,15.30,1.00
2020-11-30 16:39,-0.53,0.81,79.70,32.91,26.80,15.30,1.00
2020-11-30 16:40,0.02,0.73,79.12,32.42,26.80,15.30,1.00
2020-11-30 16:41,-0.25,0.78,89.62,32.09,26.70,15.40,1.00
2020-11-30 16:42,0.49,0.69,92.58,31.85,26.60,15.40,1.00
2020-11-30 16:43,-0.21,0.65,106.46,31.65,26.50,15.40,1.00
2020-11-30 16:44,0.25,0.59,116.81,31.38,26.50,15.50,1.00
2020-11-30 16:45,-0.20,0.47,94.52,31.13,26.40,15.50,1.00
2020-11-30 16:46,-0.16,0.44,76.52,31.05,26.30,15.50,1.00
2020-11-30 16:47,0.45,0.51,82.84,30.85,26.20,15.60,1.00
2020-11-30 16:48,-0.39,0.45,93.72,30.59,26.20,15.60,1.00
2020-11-30 16:49,0.20,0.45,104.22,30.45,26.10,15.60,1.00
2020-11-30 16:50,-0.01,0.48,101.71,30.24,26.00,15.70,1.00
2020-11-30 16:51,-0.11,0.48,85.08,30.08,26.00,15.70,1.00
2020-11-30 16:52,0.12,0.42,82.87,29.89,25.90,15.70,1.00
2020-11-30 16:53,-0.36,0.43,83.72,29.87,25.90,15.80,1.00
2020-11-30 16:54,0.51,0.45,88.02,29.83,25.80,15.80,1.00
2020-11-30 16:55,0.01,0.48,103.20,29.68,25.80,15.80,1.00
2020-11-30 16:56,-0.14,0.52,108.37,29.40,25.70,15.90,1.00
2020-11-30 16:57,-0.09,0.55,97.79,29.18,25.70,15.90,1.00
2020-11-30 16:58,0.16,0.47,113.62,33.79,25.60,15.90,1.00
2020-11-30 16:59,0.16,0.55,95.39,33.79,25.50,16.00,1.00
2020-11-30 17:00,0.08,0.72,76.53,33.79,25.50,16.20,1.00
2020-11-30 17:01,-0.19,0.82,91.03,33.79,25.50,16.20,1.00
2020-11-30 17:02,0.03,0.55,97.75,33.79,25.40,16.20,1.00
2020-11-30 17:03,0.05,0.61,100.51,33.79,25.40,16.30,1.00
2020-11-30 17:04,-0.08,0.66,90.33,29.02,25.40,16.30,1.00
2020-11-30 17:05,-0.16,0.68,97.79,29.38,25.30,16.30,1.00
2020-11-30 17:06,0.02,0.66,98.13,29.64,25.30,16.40,1.00
2020-11-30 17:07,0.07,0.64,94.07,29.82,25.30,16.40,1.00
2020-11-30 17:08,0.00,0.65,103.53,30.03,25.20,16.40,1.00
2020-11-30 17:09,0.08,0.71,109.39,30.12,25.20,16.40,1.00
2020-11-30 17:10,-0.11,0.67,112.91,30.23,25.20,16.40,1.00
2020-11-30 17:11,-0.13,0.74,105.15,30.37,25.10,16.50,1.00
2020-11-30 17:12,0.32,0.77,101.16,30.46,25.10,16.40,1.00
2020-11-30 17:13,-0.03,0.86,105.45,30.58,25.10,16.50,1.00
2020-11-30 17:14,0.03,0.83,96.02,30.67,25.00,16.60,1.00
2020-11-30 17:15,-0.09,0.81,84.45,30.73,25.00,16.60,1.00
2020-11-30 17:16,-0.07,0.85,81.68,30.76,25.00,16.60,1.00
2020-11-30 17:17,-0.02,0.86,98.16,30.81,25.00,16.60,1.00
2020-11-30 17:18,-0.10,0.84,100.19,30.88,25.00,16.60,1.00
2020-11-30 17:19,0.02,0.80,94.14,30.92,24.90,16.60,1.00
2020-11-30 17:20,0.06,0.58,101.66,30.90,24.90,16.60,1.00
2020-11-30 17:21,-0.09,0.64,86.44,30.95,24.90,16.60,1.00
2020-11-30 17:22,0.15,0.63,69.06,31.04,24.90,16.60,1.00
2020-11-30 17:23,0.14,0.62,81.46,31.06,24.90,16.70,1.00
2020-11-30 17:24,-0.05,0.72,79.89,31.09,24.90,16.60,1.00
2020-11-30 17:25,-0.09,0.70,71.24,31.22,24.80,16.70,0.00
2020-11-30 17:26,0.02,0.77,89.90,31.32,24.80,16.80,0.00
2020-11-30 17:27,0.03,0.74,95.58,31.38,24.80,16.70,0.00
2020-11-30 17:28,0.26,0.74,81.32,31.43,24.70,16.90,0.00
2020-11-30 17:29,-0.23,0.81,91.69,31.46,24.70,16.80,0.00
2020-11-30 17:30,-0.08,0.80,97.10,31.56,24.70,16.80,0.00
2020-11-30 17:31,-0.09,0.76,95.93,31.63,24.70,16.80,0.00
2020-11-30 17:32,0.05,0.71,95.71,31.66,24.70,16.80,0.00
2020-11-30 17:33,-0.17,0.62,96.77,31.68,24.70,17.00,0.00
2020-11-30 17:34,0.12,0.47,99.65,31.67,24.60,17.00,0.00
2020-11-30 17:35,0.16,0.48,96.58,31.69,24.60,17.00,0.00
2020-11-30 17:36,0.18,0.50,96.07,31.66,24.50,17.00,0.00
2020-11-30 17:37,-0.28,0.55,91.58,31.60,24.50,17.00,0.00
2020-11-30 17:38,-0.02,0.58,91.50,31.62,24.50,17.20,0.00
2020-11-30 17:39,0.00,0.45,97.59,31.63,24.40,17.20,0.00
2020-11-30 17:40,-0.03,0.44,91.45,31.68,24.40,17.20,0.00
2020-11-30 17:41,0.17,0.44,88.81,31.67,24.40,17.40,0.00
2020-11-30 17:42,-0.15,0.40,90.92,31.58,24.30,17.30,0.00
2020-11-30 17:43,0.00,0.48,88.43,31.52,24.30,17.40,0.00
2020-11-30 17:44,0.01,0.42,82.39,31.42,24.20,17.40,0.00
2020-11-30 17:45,0.03,0.43,94.79,31.42,24.20,17.40,0.00
2020-11-30 17:46,-0.02,0.46,96.58,31.40,24.10,17.60,0.00
2020-11-30 17:47,0.00,0.45,95.45,31.40,24.10,17.50,0.00
2020-11-30 17:48,-0.05,0.41,93.47,31.39,24.10,17.60,0.00
2020-11-30 17:49,-0.01,0.39,105.18,31.35,24.10,17.50,0.00
2020-11-30 17:50,0.08,0.41,94.72,31.39,24.00,17.50,0.00
2020-11-30 17:51,0.45,0.33,90.66,31.35,24.00,17.80,0.00
2020-11-30 17:52,-0.50,0.39,94.96,31.21,24.00,17.60,0.00
2020-11-30 17:53,0.01,0.35,94.14,31.19,24.00,17.90,0.00
2020-11-30 17:54,0.02,0.31,93.46,31.21,23.90,17.80,0.00
2020-11-30 17:55,0.37,0.39,94.27,31.19,23.90,17.80,0.00
2020-11-30 17:56,-0.34,0.48,97.50,31.12,23.90,17.90,0.00
2020-11-30 17:57,-0.03,0.40,98.05,31.06,23.80,17.80,0.00
2020-11-30 17:58,0.11,0.31,102.15,31.12,23.80,17.80,0.00
2020-11-30 17:59,0.06,0.41,119.65,31.08,23.70,17.90,0.00
2020-11-30 18:00,-0.10,0.35,111.33,31.05,23.70,17.90,0.00
2020-11-30 18:01,-0.13,0.43,88.60,31.09,23.60,18.10,0.00
2020-11-30 18:02,0.11,0.48,112.04,31.10,23.50,18.00,0.00
2020-11-30 18:03,-0.35,0.37,126.50,31.06,23.50,18.10,0.00
2020-11-30 18:04,0.45,0.42,97.63,30.76,23.40,18.20,0.00
2020-11-30 18:05,-0.53,0.33,96.12,30.62,23.40,18.20,0.00
2020-11-30 18:06,0.45,0.35,90.21,30.56,23.30,18.30,0.00
2020-11-30 18:07,-0.58,0.36,90.67,30.37,23.20,18.40,0.00
2020-11-30 18:08,0.54,0.32,106.49,30.26,23.20,18.40,0.00
2020-11-30 18:09,0.11,0.24,97.59,30.26,23.10,18.50,0.00
2020-11-30 18:10,-0.19,0.19,93.10,30.16,23.10,18.80,0.00
2020-11-30 18:11,0.04,0.09,90.69,30.16,23.10,18.80,0.00
2020-11-30 18:12,0.11,0.16,91.13,30.21,23.00,18.90,0.00
2020-11-30 18:13,-0.11,0.16,91.75,30.26,23.00,19.00,0.00
2020-11-30 18:14,0.01,0.14,88.74,30.27,23.00,19.00,0.00
2020-11-30 18:15,0.00,0.15,91.30,30.31,23.00,19.20,0.00
2020-11-30 18:16,-0.01,0.14,91.32,30.37,22.90,19.00,0.00
2020-11-30 18:17,0.19,0.13,90.91,30.42,22.90,19.40,0.00
2020-11-30 18:18,-0.03,0.18,93.11,30.48,22.90,18.90,0.00
2020-11-30 18:19,-0.15,0.21,89.54,30.48,22.90,18.80,0.00
2020-11-30 18:20,0.03,0.25,87.96,30.46,22.80,18.90,0.00
2020-11-30 18:21,-0.01,0.27,84.99,30.51,22.80,18.80,0.00
2020-11-30 18:22,0.03,0.28,79.23,30.47,22.80,18.90,0.00
2020-11-30 18:23,-1.78,0.29,77.67,30.38,22.80,18.90,0.00
2020-11-30 18:24,1.80,0.37,74.80,30.43,22.70,19.00,0.00
2020-11-30 18:25,-0.20,0.41,81.18,30.31,22.70,19.00,0.00
2020-11-30 18:26,0.28,0.34,75.84,30.19,22.70,19.10,0.00
2020-11-30 18:27,-0.13,0.27,85.97,30.23,22.60,19.00,0.00
2020-11-30 18:28,0.03,0.23,85.40,30.20,22.60,19.20,0.00
2020-11-30 18:29,0.04,0.21,90.67,30.25,22.50,19.00,0.00
2020-11-30 18:30,-0.09,0.23,98.33,30.32,22.50,19.00,0.00
2020-11-30 18:31,0.06,0.25,88.51,30.38,22.50,19.10,0.00
2020-11-30 18:32,-0.04,0.25,87.98,30.49,22.50,19.10,0.00
2020-11-30 18:33,-0.03,0.24,84.19,30.62,22.50,19.10,0.00
2020-11-30 18:34,0.40,0.17,84.46,30.68,22.50,19.10,0.00
2020-11-30 18:35,13.24,0.19,84.46,30.72,22.50,19.10,0.00
2020-12-01 13:20,1.02,1.09,76.96,33.60,23.10,16.60,1.00
2020-12-01 13:21,-0.94,1.41,89.64,33.96,23.20,16.60,1.00
2020-12-01 13:22,-0.02,1.65,116.13,34.23,23.20,16.40,1.00
2020-12-01 13:23,-0.07,1.70,113.47,34.46,23.20,16.40,1.00
2020-12-01 13:24,0.28,1.43,91.60,34.67,23.30,16.40,1.00
2020-12-01 13:25,-0.62,1.31,83.03,34.70,23.30,16.40,1.00
2020-12-01 13:26,0.47,1.41,93.67,34.51,23.30,16.40,1.00
2020-12-01 13:27,-0.25,1.10,104.01,34.33,23.30,16.30,1.00
2020-12-01 13:28,0.24,0.97,88.63,34.25,23.30,16.30,1.00
2020-12-01 13:29,-0.01,0.85,80.64,34.20,23.40,16.20,1.00
2020-12-01 13:30,-0.14,0.70,86.27,34.15,23.40,16.20,1.00
2020-12-01 13:31,0.20,0.58,75.57,34.05,23.40,16.10,1.00
2020-12-01 13:32,-0.16,0.65,85.30,33.90,23.40,16.10,1.00
2020-12-01 13:33,-0.07,0.67,88.67,33.53,23.40,16.10,1.00
2020-12-01 13:34,0.28,0.61,89.09,33.10,23.40,16.00,1.00
2020-12-01 13:35,-0.27,0.51,96.46,32.86,23.40,16.00,1.00
2020-12-01 13:36,0.14,0.51,112.50,32.82,23.40,16.00,1.00
2020-12-01 13:37,-0.09,0.66,106.16,32.66,23.50,16.00,1.00
2020-12-01 13:38,1.14,0.78,93.62,32.31,23.50,15.90,1.00
2020-12-01 13:39,-1.03,1.00,92.53,31.78,23.50,16.00,1.00
2020-12-01 13:40,-0.11,1.09,86.90,31.55,23.50,16.00,1.00
2020-12-01 13:41,0.06,1.08,88.08,31.66,23.50,15.90,1.00
2020-12-01 13:42,0.21,1.17,90.16,31.80,23.50,16.00,1.00
2020-12-01 13:43,-0.54,1.08,99.03,32.00,23.50,15.90,1.00
2020-12-01 13:44,0.34,0.88,85.86,32.21,23.50,16.00,1.00
2020-12-01 13:45,-0.05,0.74,90.69,32.33,23.50,16.20,1.00
2020-12-01 13:46,0.02,0.63,89.63,32.44,23.60,16.20,1.00
2020-12-01 13:47,0.04,0.58,87.57,32.52,23.60,16.10,1.00
2020-12-01 13:48,-0.13,0.52,87.28,32.60,23.60,16.10,1.00
2020-12-01 13:49,-0.07,0.57,88.01,32.70,23.60,15.90,1.00
2020-12-01 13:50,-0.25,0.63,89.62,32.79,23.70,16.00,1.00
2020-12-01 13:51,0.30,0.51,90.66,32.94,23.70,16.00,1.00
2020-12-01 13:52,0.09,0.51,85.43,33.15,23.70,15.80,1.00
2020-12-01 13:53,0.04,0.45,85.93,33.38,23.80,15.80,1.00
2020-12-01 13:54,-0.14,0.42,84.95,33.67,23.80,15.70,1.00
2020-12-01 13:55,0.06,0.41,87.43,33.91,23.80,15.70,1.00
2020-12-01 13:56,-0.03,0.38,85.99,34.08,23.80,15.70,1.00
2020-12-01 13:57,0.06,0.35,86.62,34.17,23.80,15.70,1.00
2020-12-01 13:58,-0.14,0.34,86.86,34.30,23.80,15.70,1.00
2020-12-01 13:59,0.01,0.34,87.89,34.35,23.80,15.70,1.00
2020-12-01 14:00,0.19,0.31,89.66,34.42,23.80,15.70,1.00
2020-12-01 14:01,-0.02,0.28,85.37,34.52,23.80,15.80,1.00
2020-12-01 14:02,0.00,0.27,84.06,34.58,23.80,15.80,1.00
2020-12-01 14:03,0.02,0.24,84.78,34.64,23.80,15.80,1.00
2020-12-01 14:04,0.20,0.24,85.88,34.76,23.80,15.80,1.00
2020-12-01 14:05,-0.31,0.30,80.81,34.84,23.80,15.80,0.00
2020-12-01 14:06,0.09,0.41,81.33,34.88,23.80,15.80,0.00
2020-12-01 14:07,-0.25,0.65,84.86,34.78,23.80,15.70,0.00
2020-12-01 14:08,-0.29,1.38,90.14,34.63,23.80,15.70,0.00
2020-12-01 14:09,0.29,1.76,87.76,34.62,23.80,15.70,0.00
2020-12-01 14:10,-0.20,1.89,80.20,34.65,23.70,15.60,0.00
2020-12-01 14:11,0.87,1.84,81.99,34.66,23.70,15.60,0.00
2020-12-01 14:12,-0.90,1.62,89.94,34.62,23.70,15.60,0.00
2020-12-01 14:13,0.61,1.86,90.92,34.56,23.70,15.60,0.00
2020-12-01 14:14,-0.42,2.02,91.09,34.40,23.70,15.60,0.00
2020-12-01 14:15,0.05,2.42,78.44,34.22,23.70,15.70,0.00
2020-12-01 14:16,0.21,2.15,89.99,34.03,23.70,15.60,0.00
2020-12-01 14:17,0.31,2.06,84.71,33.92,23.70,15.60,0.00
2020-12-01 14:18,-0.22,2.18,82.13,33.88,23.70,15.60,0.00
2020-12-01 14:19,-0.27,2.45,90.08,33.91,23.70,15.70,0.00
2020-12-01 14:20,0.15,2.48,88.14,33.95,23.70,15.70,0.00
2020-12-01 14:21,0.15,2.40,77.39,33.88,23.70,15.70,0.00
2020-12-01 14:22,-0.23,2.96,84.11,33.84,23.70,15.80,0.00
2020-12-01 14:23,0.26,2.56,86.16,33.92,23.70,15.80,0.00
2020-12-01 14:24,0.05,2.18,80.54,33.98,23.70,15.70,0.00
2020-12-01 14:25,-0.46,2.48,83.16,34.13,23.70,15.70,0.00
2020-12-01 14:26,0.30,2.18,81.00,34.28,23.70,15.70,0.00
2020-12-01 14:27,0.01,2.24,81.69,34.40,23.80,15.60,0.00
2020-12-01 14:28,-0.16,2.27,83.33,34.52,23.80,15.60,0.00
2020-12-01 14:29,0.09,2.02,82.28,34.62,23.80,15.50,0.00
2020-12-01 14:30,-0.06,2.07,75.95,34.77,23.90,15.50,0.00
2020-12-01 14:31,0.06,2.27,79.62,34.86,23.90,15.50,0.00
2020-12-01 14:32,0.08,2.62,81.98,35.01,23.90,15.40,0.00
2020-12-01 14:33,-0.05,2.79,74.88,35.08,23.90,15.40,0.00
2020-12-01 14:34,-0.01,2.87,77.58,35.03,23.90,15.40,0.00
2020-12-01 14:35,0.80,2.40,82.07,34.87,23.90,15.30,0.00
2020-12-01 14:36,-0.70,2.35,93.72,34.72,23.90,15.30,0.00
2020-12-01 14:37,0.02,2.45,88.76,34.67,23.90,15.30,0.00
2020-12-01 14:38,-0.21,2.40,84.40,34.50,23.90,15.40,0.00
2020-12-01 14:39,0.14,2.26,85.21,34.39,24.00,15.30,0.00
2020-12-01 14:40,-0.07,2.41,80.61,34.56,24.00,15.20,0.00
2020-12-01 14:41,-0.22,2.04,81.93,34.72,24.00,15.30,0.00
2020-12-01 14:42,0.17,1.65,79.64,34.84,24.00,15.20,0.00
2020-12-01 14:43,0.03,1.41,81.25,35.00,24.00,15.30,0.00
2020-12-01 14:44,-0.03,1.24,87.23,35.10,24.00,15.40,0.00
2020-12-01 14:45,0.04,1.01,82.61,35.12,24.00,15.20,0.00
2020-12-01 14:46,-0.11,0.82,80.36,35.25,24.00,15.10,0.00
2020-12-01 14:47,-0.08,0.60,79.82,35.34,24.00,15.00,0.00
2020-12-01 14:48,0.11,0.63,80.50,35.33,24.00,15.20,0.00
2020-12-01 14:49,0.15,0.60,80.01,35.32,24.00,15.20,0.00
2020-12-01 14:50,0.02,0.52,80.11,35.38,24.10,14.90,0.00
2020-12-01 14:51,0.02,0.46,78.75,35.30,24.10,15.10,0.00
2020-12-01 14:52,-0.22,0.43,79.78,35.29,24.10,15.00,0.00
2020-12-01 14:53,0.16,0.37,80.28,35.38,24.10,14.90,0.00
2020-12-01 14:54,-0.14,0.37,78.67,35.50,24.10,15.00,0.00
2020-12-01 14:55,-0.02,0.33,80.04,35.53,24.10,14.90,0.00
2020-12-01 14:56,0.09,0.29,79.85,35.52,24.10,14.80,0.00
2020-12-01 14:57,0.30,0.21,79.93,35.54,24.20,14.90,0.00
2020-12-01 14:58,-0.86,0.23,79.46,35.52,24.20,14.80,0.00
2020-12-01 14:59,0.52,0.31,81.85,35.47,24.20,14.90,0.00
2020-12-01 15:00,-0.15,0.34,81.92,35.43,24.20,14.80,0.00
2020-12-01 15:01,-0.05,0.32,78.47,35.39,24.20,14.80,0.00
2020-12-01 15:02,0.22,0.36,78.56,35.34,24.20,14.70,0.00
2020-12-01 15:03,-0.24,0.57,81.99,35.16,24.20,14.80,0.00
2020-12-01 15:04,0.32,0.55,89.89,34.96,24.20,14.80,0.00
2020-12-01 15:05,-0.02,0.60,96.91,34.76,24.20,14.80,0.00
2020-12-01 15:06,-0.34,0.65,87.19,34.64,24.20,14.70,0.00
2020-12-01 15:07,1.33,0.63,75.14,34.63,24.10,14.70,0.00
2020-12-01 15:08,-0.30,0.55,73.39,34.61,24.10,14.70,0.00
2020-12-01 15:09,-0.82,0.54,87.02,34.54,24.10,14.70,0.00
2020-12-01 15:10,0.34,0.54,91.87,34.40,24.00,14.70,0.00
2020-12-01 15:11,-1.19,0.59,81.74,34.10,24.00,14.70,0.00
2020-12-01 15:12,2.94,0.57,81.25,33.74,24.00,14.70,0.00
2020-12-01 15:13,-2.82,0.56,76.03,33.43,24.00,14.70,0.00
2020-12-01 15:14,0.75,0.55,77.52,33.19,24.00,14.60,0.00
2020-12-01 15:15,0.08,0.56,77.91,33.10,24.00,14.60,0.00
2020-12-01 15:16,0.42,0.54,89.36,32.70,23.90,14.60,0.00
2020-12-01 15:17,-0.47,0.50,84.11,32.22,23.90,14.60,0.00
2020-12-01 15:18,0.01,0.47,73.89,32.08,23.90,14.60,0.00
2020-12-01 15:19,0.39,0.49,93.32,31.88,23.90,14.60,0.00
2020-12-01 15:20,-0.39,0.58,88.42,31.45,23.90,14.60,0.00
2020-12-01 15:21,1.41,0.58,85.55,31.03,23.80,14.60,0.00
2020-12-01 15:22,-1.46,0.54,80.74,30.71,23.80,14.60,0.00
2020-12-01 15:23,0.12,0.55,90.85,30.44,23.80,14.50,0.00
2020-12-01 15:24,0.12,0.50,83.26,30.24,23.80,14.50,0.00
2020-12-01 15:25,-0.42,0.49,86.37,30.18,23.80,14.50,0.00
2020-12-01 15:26,0.24,0.50,83.04,29.97,23.70,14.50,0.00
2020-12-01 15:27,0.10,0.46,79.02,29.65,23.70,14.50,0.00
2020-12-01 15:28,0.05,0.39,69.67,29.35,23.70,14.50,0.00
2020-12-01 15:29,-0.03,0.49,80.52,29.06,23.70,14.50,0.00
2020-12-01 15:30,0.20,0.54,99.92,33.79,23.70,14.60,0.00
2020-12-01 15:31,-2.82,0.50,81.67,33.79,23.70,14.60,0.00
2020-12-01 15:32,2.48,0.46,94.08,33.79,23.60,14.60,0.00
2020-12-01 15:33,0.34,0.44,80.95,33.79,23.60,14.60,0.00
2020-12-01 15:34,-0.35,0.41,78.10,33.79,23.60,14.60,0.00
2020-12-01 15:35,-0.28,0.38,76.47,33.79,23.60,14.60,0.00
2020-12-01 15:36,0.26,0.39,80.63,33.79,23.60,14.60,0.00
